"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Latin America & Caribbean","LCN","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","80266265238.0969","78443591403.2151","82275976057.492","84168001441.0009","87317169301.7336","88757614767.7952","93099475785.3987","95326628238.1725","98525630127.1955","101821855487.856","105567922482.8","107538428581.869","114816697072.407","117487011959.043","120350978914.246","124590088408.146","131005765504.121","131599598464.767","131449157498.054","135924737098.056","142369626418.398","140446405578.379","149176956823.103","152049532681.516","152479608046.602","154161621837.576","155187303905.797","158186643996.203","160931180474.497","163506909540.811","169554617370.911","173972449245.263","175502516503.631","180104441440.672","187444050499.551","190479808243.983","196210562232.102","202438547062.202","212735247296.799","218059553790.586","225498247101.095","233914692595.188","243562116586.658","250681528264.03","238312933472.163","254781594292.036","262330804220.537","258940252303.467","273932573340.069","280383928828.712","290178551580.489","284010152623.079","",
"Least developed countries: UN classification","LDC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76446479641.7204","78574733886.3297","79591757204.5212","84140985190.4609","83114445226.0769","87721290160.5755","94299850536.3674","98879409228.1694","101262679614.365","105122630234.041","105835787641.744","110466614961.353","112622789983.034","115794140201.099","119393446226.322","126550351338.931","132242185261.239","137865486205.885","144251898421.827","149461757570.101","153662736114.982","157182036851.699","166486816490.59","170489439771.718","175236605135.02","179672906156.962","183750393582.429","",
"Low income","LIC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","39642172970.1396","40389522035.5879","40719570039.974","40985689715.561","42621536045.8808","44458182519.6542","45982718373.2566","47442365869.8231","49188742195.0407","51137403516.4868","49224970245.367","52403670180.1538","52399351627.7551","55002372385.4504","59167170430.8984","60488777139.4748","61334560043.0872","64317200891.966","64447698730.351","67717193710.8654","67969096303.5442","68281567348.2911","69915369376.7209","73978018865.7268","76171990570.102","78990615307.7114","81935817066.1126","85979818401.1047","89632933033.7256","91334869013.2898","96279960137.3365","97985097546.8862","102499779885.268","105600232966.861","107841286122.209","",
"Liechtenstein","LIE","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","1309719409.71746","1409606211.49875","1452912441.12874","1537629677.75031","1587787171.03954","1484988437.57324","1511270347.45654","1646251818.20996","1745771212.00731","1768744155.7695","1841065256.5571","1793708373.539","1844525553.11349","1826966001.70699","1928908823.72451","1875433050.16163","1901269213.59047","2097087451.8527","2214366439.51019","2257328472.68595","2323049661.91864","2481429208.10688","2539962571.80636","2662545005.72682","2647457749.33777","2895450713.53077","2970995417.65983","2794115657.8767","2854079867.68614","2818956184.30188","3064852508.96612","3114713754.53834","3047848804.00126","3192081755.98884","3291318645.55188","3400133193.88491","3237781790.0402","3326037660.80423","3404495976.19058","3558639485.42646","3611615913.04079","3484350016.14123","3567418497.40635","3627216258.86109","3627294138.30159","3693186358.22915","3926763967.46989","4059968563.07683","4365790921.1114","4506279546.63046","4819523369.40419","5040972188.44111","5239885198.27178","5409973952.92068","5657788253.60745","5926767464.5888","5677661865.57231","",
"Lower middle income","LMC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","193354872019.778","192939068927.807","208442811775.564","216370921092.088","226184333628.987","239560460340.061","240150719496.525","236825198445.133","249101223682.406","251097474039.826","267923440658.344","266899160056.83","282116110723.202","291546913325.078","275206758513.338","297146746232.23","308903343023.653","314773801918.952","331279069692.515","335519008795.012","344856480884.939","354061776560.765","353038052789.932","385341053588.684","397501705573.41","408105373641.403","408219336250.634","425354462717.348","434157059038.455","448467631750.989","452378652780.972","486547844970.996","485999177400.372","504360446619.529","518346591393.02","525829031666.755","549581523713.68","560229533402.45","595539155402.455","611532217320.313","638566968758.291","668854405994.957","698599396695.605","719148549467.777","737992964196.937","773160655411.241","805859875226.565","831011302375.775","869108490021.478","886458718089.119","906106494156.024","935878689118.775","",
"Low & middle income","LMY","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","508176576519.309","517306545407.791","545116293485.334","555364686667.279","571299479520.236","599989956380.728","613270579589.986","614533588838.195","641511775030.24","662234884824.436","689495490344.326","696685760359.926","715445050093.056","740295598961.393","740505428715.946","767544458243.486","803100560423.066","836206349670.197","869549141257.783","914063269794.309","939572352157.662","962065148873.936","986475374742.207","1039070065878.26","1063964659861.89","1103404183544.64","1108966495329.68","1140274230807.35","1160920401832.95","1182370592602.71","1206940411259.59","1269212013710.95","1282068073501.66","1315140031425.17","1355252943640.85","1384629447419.43","1431988815092.39","1471342992280.13","1530704375367.86","1587506299464.72","1656969243004.27","1728714345513.58","1782261940300.63","1840703682500.07","1877786507446.86","1960815603722.32","2047509758635.4","2100019157714.97","2192961388576.14","2253054416465.89","2315127234791.24","2368241053192.94","",
"Lesotho","LSO","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","106322090.037941","96398473.9949536","103825704.734568","133296791.597909","163810334.519335","124463766.724533","117236735.060989","146947275.721198","163808682.879785","169432470.295212","128015889.077984","133834049.580661","115117172.452079","117741571.133133","116432024.597225","127697948.464718","148578145.337669","126312992.139518","130214617.25927","128643104.853182","130467340.735533","95189881.0983548","117946510.188459","119902718.858369","120168949.578619","117492139.623369","115801143.539739","114372124.638889","133658308.345041","145346146.929217","138956213.702245","156931979.802316","110818893.650671","114613060.386313","113572470.90717","115147976.660936","103275527.763012","102567178.023098","122457273.549162","129012472.544474","122247718.953177","128688083.749405","124369940.023005","154706599.136246","160235236.275986","149190315.355328","159998418.314837","",
"Late-demographic dividend","LTE","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","146517609452.833","148874001279.259","155646636271.369","172459784320.391","192435269820.213","209510784479.943","217323097717.243","223860567152.7","226428347987.193","229930146440.057","244072069496.495","251836080764.841","253474150313.086","270623005082.924","281369821297.506","288460660228.274","290070373094.787","291427044290.891","303017149106.48","317934929085.163","320670604638.202","340168290622.034","367352905527.448","387452780499.427","424714627079.366","438886630551.036","448165535110.029","470640486920.022","485231648700.146","503681190810.644","525850432200.216","529648207707.662","541652473206.548","550202347102.103","558511306145.474","571044377938.849","593882010795.539","606967955365.379","614235725352.516","636636543429.901","652766649477.238","679495181454.798","699964288051.029","724064413883.653","760692541096.892","783437876978.049","817491018787.677","839233331799.335","879808199440.162","900123838260.653","924380716040.197","974445050556.913","993679300113.609","1040472981825.78","1075747270435.07","1108202234871.46","1126378011973.98","",
"Lithuania","LTU","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1155983756.59593","1285491145.18557","1363477098.00179","1271446815.80882","1069244285.22087","1115115064.05162","1041760093.78921","1105812571.55566","1166405652.64233","1126011501.38071","1145735625.03819","1021163571.74239","1146663119.48491","1174823297.15906","1191275827.52465","1110180920.73978","1185879989.84735","1328085297.91151","1283374052.69222","1328343560.68048","1362561920.7025","1314207846.01624","",
"Luxembourg","LUX","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353021365.545913","352539275.04383","308188273.276652","320796794.100361","356991990.065816","323484051.322137","266111308.300893","364192885.834567","197206801.53889","215728877.559853","165101428.294402","154404051.961094","161908240.93033","117464529.451213","139493681.432384","131553756.817034","109426597.426099","138202367.587519","102136965.218778","114252800.144754","144383456.52494","137903047.660402","",
"Latvia","LVA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","688491458.197311","626579912.564423","680094607.144547","648489866.34453","616510313.423388","699567619.925113","761537440.234076","817735418.762607","798435905.585812","823605267.952804","891881997.522534","855123921.163163","925448210.94229","864553823.291819","974581709.421066","936137640.728861","920008799.700381","988056403.839176","1032639179.8862","1034209947.29134","1163791636.09299","1156830461.15082","",
"Macao SAR, China","MAC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","2858083371.71456","2523191767.20388","2993062009.29591","3878817098.54099","3713517800.57619","3868420841.89474","4255159085.2504","4160553709.39356","3772776030.76083","3851787050.49489","3607476398.17548","4159513951.03457","3646981896.50387","4301941899.76865","4228129025.66567","4488033514.86907","3285497258.38582","4582342278.45465","3968002025.33493","4358334589.5626","4943573239.57963","6634234339.19142","5072996391.39807","6768722953.82341","7199648452.39756","6719843372.3209","8181409304.5026","5380369551.8615","5040192638.83569","8052009679.97044","4750034540.28394","8245230339.741","6358057991.09858","8063211160.58581","6879533587.54153","6042884433.2933","7194758319.21373","7502627895.03289","9026146087.4499","9429272360.71914","8382437538.64889","10148334503.5619","8116509914.15553","9627956324.06033","11933491523.4946","12065532481.1101","12869125117.3554","11860588736.5181","13974596294.6255","13652162832.4376","15232020648.4448","13507541930.619","",
"Monaco","MCO","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730293619.604479","640505593.696577","717572413.385034","672850234.071216","645461022.751958","660473993.214303","709246026.941785","745212803.623014","663948148.142423","799138548.472204","810975273.886774","788096573.925782","513210129.716455","723763292.238309","651748852.12457","699913091.282449","736028595.739453","588086857.455598","862135324.657275","935416822.872116","810070964.875266","957503887.3624","",
"Madagascar","MDG","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","1160019739.87912","1136968771.3236","1160590888.94388","1173187885.92259","1280270912.63181","1273971192.54677","1163739528.0009","1201532962.12841","1122795012.84539","1203109723.6279","1233029119.36224","1177910845.72851","1225152638.99809","1256648795.01153","1296018971.11253","1310500376.44099","1352908392.50511","1386801525.47788","1417269755.7146","1491154095.47316","1522162527.27739","1529917007.94313","1556002218.79538","1606060516.22095","1598800746.41303","1628761126.01108","1669494917.74308","1700900925.85346","1737263036.70791","1796517625.9776","1816821577.32636","1889873245.25439","1865465738.02423","1889632287.03281","1947634616.25654","1996289916.54015","2039117713.63901","2084845196.89472","2146269166.79132","2329472502.4439","2249289695.92574","2264209433.21388","2297124471.99457","2156482747.62105","2226713322.78196","2210617624.98608","2245522410.30957","",
"Maldives","MDV","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24735427.6354415","25301102.6957115","25661077.7340651","27203827.8984378","28026627.9861032","28078052.9915823","32136488.7114892","36406939.4439853","176544786.036819","177090356.226293","197313009.09564","201276926.164881","164211979.674494","154821593.403402","151171582.651816","145820963.30118","145926746.350851","145654995.871578","155676993.557294","155201912.659909","154466628.590813","156672134.076551","",
"Middle East & North Africa","MEA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","27837577886.1479","26243394354.4583","28015867916.5913","30969563477.803","31198989330.8355","32428237578.5964","33523128350.7636","36604685629.5325","35686402352.8018","37778746470.3075","39688917478.2647","42822898775.5192","42410650820.5374","44764602165.0553","45592584314.902","48102916596.1642","47491800100.1446","50862075969.3884","51358190123.6405","55336655649.2115","60732118161.016","64459000555.7086","65522344563.314","68601962832.8017","72651904368.6748","75989823835.0165","79940053040.5699","82023855298.4903","82141616517.8347","86296595460.7126","85813712832.1378","94474015449.6841","91989002201.0172","99788123271.5527","98966990654.4601","98939580707.9677","101808432261.47","107975900087.614","111352952333.093","115844169210.62","121831961439.034","128933046764.729","126320690682.713","119624296399.249","129476362585.17","134942342928.7","142446681609","144852752640.517","153242217671.479","157213476405.841","158006296937.962","162755682865.733","",
"Mexico","MEX","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","14870910023.8297","15210449506.6308","15403077708.7028","15692240413.0235","15870322324.816","16530698917.2016","17493651030.3086","17614051528.0755","18320900694.0687","18780336909.4723","19146639053.2996","19342667695.0801","20840873073.8934","22102811361.7242","21624861679.3932","23176403473.97","24593880067.279","24109822195.0567","24596776732.7871","25258916507.766","26206188847.6787","25493231491.7941","25843601984.363","24867803791.7947","24834478123.64","26233563687.6098","26843383333.0228","26583771333.6684","26711024893.6619","27632582349.1514","27390417968.1525","28753925418.9648","28834661939.2717","29291159869.4232","30355011488.7104","30868436120.3654","31675213984.4504","31549704161.6119","32459944046.6834","33672482788.7069","32062925483.6186","33708252907.4962","35049016153.1414","35509971263.3009","34622196823.2789","34883917062.3615","34083081713.3945","36618629256.8225","36966232217.1359","38551753867.0636","39159873084.7947","40564953382.8362","",
"Marshall Islands","MHL","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15425754.5530777","16883546.7831129","16964722.2115653","19230364.7668791","24562500","25996599.2359927","28735159.3371662","28933588.1622721","28621809.8997583","28563923.6074954","","",
"Middle income","MIC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","482073788347.498","490627952084.775","517306333191.485","527119771879.687","542412320892.806","570446842737.372","582911906121.877","583672905625.346","610341273897.919","629599101563.504","656012681615.351","662057222723.861","680839983368.877","705176771171.385","704408760286.552","730773742663.86","764681192767.666","797191821825.509","829543153309.927","873185693067.144","898162404943.764","919212062107.249","942004341987.952","992819538664.271","1016355687095.63","1054038979182.69","1058131937347.02","1090408948514.03","1108516783537.16","1129692923741.42","1152089813904.57","1210591668664.66","1222342430451.4","1254379773970.39","1291852017135.57","1320749144549.37","1365159237514.12","1403831454666.38","1462341677159.57","1517300411746.96","1582918084653.15","1652234634649.88","1703062000223.7","1758611654295.26","1792059145963.08","1871420719330.34","1956034410853.21","2004042969479.3","2094853700039.9","2150743477313.01","2209766733777.8","2260615605903.59","",
"Macedonia, FYR","MKD","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709103163.129844","842985631.998485","839233765.133135","681299841.913569","732009308.498752","747214250.90451","731890829.244045","754046601.239883","778848426.107924","785838750.686876","793816407.148313","704827522.855417","709596263.59218","795758127.483053","849505966.495458","857671567.582513","853019444.018402","871399327.719185","1062982627.31924","1099175879.10308","952083880.099988","971619576.981868","815323529.143244","881861498.578563","909392895.839712","930555515.518665","956344780.795446","",
"Mali","MLI","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","754540661.835311","772945367.511999","732042115.110059","789300535.021005","807700088.260866","819971637.041939","730002799.26301","682966390.559363","850642655.915948","973331968.480502","1051039479.79899","971297723.111166","1126697452.35589","1285399683.36312","1330881769.26895","1175747193.49224","1101028347.94313","1012753676.88582","1309057408.70203","1291320553.68487","1322875349.54895","1631993210.16244","1631179455.35602","1526811912.3791","1775619345.09326","1557558917.15001","1701314559.95089","1888992363.83566","1825333321.48264","1867866426.75597","1870782269.47811","2075365079.61471","2235922638.65441","1997009327.83917","2224375074.50731","2142072192.94918","2453931602.51092","2398535187.9245","2580152289.14488","2688038798.59118","2778372075.8793","3095578045.3949","3192168573.69295","3525784560.96286","3478559934.04782","3763078021.77884","3682637360.24248","4004869137.67629","4282174268.78343","4607190581.53228","",
"Malta","MLT","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127284768.211921","","","","","","","",
"Myanmar","MMR","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9149447186.91657","9945440911.11197","10545248854.8515","11779876425.8465","13073491542.2545","14652378648.3898","15455079616.6191","16785105584.0699","17837221994.2733","18886548590.8117","18257313468.8987","18136692452.0712","18441756413.2423","19113132247.8637","19639549811.9961","20308874231.0772","20231271414.3197","",
"Middle East & North Africa (excluding high income)","MNA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","24713881727.554","23298583909.0684","24872165567.6065","27494422541.8856","27604212883.9362","28777560665.0687","29738740593.0322","32546992597.1232","31549500084.124","33396926016.9584","35051243041.5463","37830860584.6652","35915977399.8255","38655560260.0689","39917373168.18","41869801463.4191","41106365151.0062","44003290742.8304","44102478756.7336","46998287959.6917","51127096706.8991","53684025775.172","53463484702.8237","55445059955.1988","58611031741.1406","61489658968.6354","64926789384.5772","66254040735.8439","65967142551.8244","70167615007.1691","69601593494.9406","77792138519.2234","75038305181.357","82199994596.5603","81307373767.3107","80600446663.9925","83068272800.731","88897050141.6459","92501908944.5866","96117488867.1583","101847534315.568","109206091412.089","106424198431.665","99795363711.3371","109015276374.726","113785819087.965","120233336946.969","122442118622.037","130341618715.93","133965220584.435","134886103265.891","139285780211.267","",
"Montenegro","MNE","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283776668.595272","268205282.7002","242255328.963124","226430899.211926","226188457.752007","306354589.121117","320194957.128898","282803604.232333","316158978.306344","322338290.424215","317810596.02649","352927145.914779","307742089.371322","349737238.309493","356159463.104891","363472524.790429","377641331.471802","",
"Mongolia","MNG","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","634986317.817536","715957730.223817","731406226.912478","712228753.731769","775088155.151392","810246762.017596","705836309.660221","722350174.295365","777971142.853816","909874677.852382","819999314.107616","802426325.077325","795765118.113056","810507603.398572","812455320.4631","829606586.777545","866401525.071548","911114596.347026","937198908.349361","784157312.528029","633988989.24605","564302179.587377","591299019.235788","687258974.778054","764749257.772771","814695756.545637","932348484.02279","975913462.49428","1011372069.60601","843510498.619004","840840175.431641","1017847687.82494","1213047653.08819","1379003920.52196","1526800370.53516","1621675012.50125","",
"Northern Mariana Islands","MNP","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","754811324.786122","732424290.683471","710305569.095253","911475871.540348","957917317.799679","1000542348.90121","1011548327.36418","971086417.590997","770992021.950401","967909282.51841","964010650.029992","1127587654.78316","1226216365.70922","1337710374.43961","1450218170.00349","1539160530.33231","1348551023.20448","1485158014.28398","1657088215.36635","1746976346.02953","1834157188.70441","1958364424.06256","2164119442.57627","2347024358.86189","2511083391.39478","2640316520.36211","2776564992.44702","2891898567.53541","2949240466.14999","3004904419.6027","3117024441.13155","3213865749.56407","3297466380.81261","",
"Mauritania","MRT","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","518095075.837411","501756624.310343","486881352.431076","487681936.502992","498260960.107487","533937077.937857","537972424.999781","557979385.732943","580659279.556579","480572585.10837","461824347.543414","401440428.89135","568718283.171334","464379398.467841","462828430.011064","389570129.245534","399771626.29482","422918248.595285","411123375.871831","418618895.29852","466821345.435447","508461685.480052","516928316.509718","594844254.049518","485135944.639976","497062796.874706","538547552.484651","568859723.455479","585972176.500865","592477757.610419","553491477.543848","591487772.080995","632092450.741791","691475031.343991","573923450.626674","716821421.51373","777696979.636995","604794517.416088","613800454.420516","658688758.987878","653450636.947966","659567884.365206","639380560.885823","666645657.657676","645154637.234996","698179224.784392","698098810.046521","765722273.677559","827310245.295428","837722735.28429","881471509.804512","862416036.235292","927195380.307763","917765422.818738","937623993.293244","992752422.295163","1027704418.39031","",
"Mauritius","MUS","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","284256048.732753","284256048.732753","284559093.760642","296074798.774385","194857825.96586","237587144.66803","283649958.676976","246756924.571223","248610848.161723","276605058.102115","306267799.273958","294935890.468049","280695531.145743","260036981.280565","285007754.333773","280498735.979148","298035788.439869","280526000.539395","264319458.014128","284041311.980055","300206418.057011","311117363.14099","308735406.730563","230027170.932826","307843342.605065","329429274.464393","275680937.939711","280048421.817542","302665978.251239","286216841.902349","330566544.297322","323159229.729201","331830067.272968","365679649.11806","364307896.20717","377016938.888292","381188718.907461","383087558.435","397135264.119432","395776688.525109","410420426.698855","",
"Malawi","MWI","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","521676701.722023","488515878.57459","509005518.793135","502265484.185219","586920015.709123","643266492.918269","602826424.154305","615228024.17238","620889634.105012","694490572.532425","772405069.448413","795051511.172483","819854711.208632","766204247.178139","703387363.458878","748410664.660719","781571443.285679","826325161.576707","830369137.154469","835491536.078487","842501153.597216","859485940.201667","880514792.757855","878358035.110289","990781362.759808","741940214.292644","1135017596.34464","806761009.344403","1126159672.87279","1413413649.65997","1415306923.31104","1561639987.959","1719603032.31268","1810722715.36583","1702392960.66473","1802725464.46243","1862361612.19198","1930228852.15748","1750133631.87756","1669267714.29597","1792640557.44795","1855658900.0424","1929805047.38653","2061105433.20366","2149463745.41651","2146781711.62993","2288104751.41176","2422833171.6348","2373958207.35245","2318644018.23959","",
"Malaysia","MYS","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","8145963211.32532","8263617490.91925","8893636459.59455","9941136288.84542","10628084908.8821","10305485051.6904","11566787029.2757","11840048058.1168","12034872931.6072","12726882183.1051","12890079289.6836","13516302753.7177","14390485362.1434","14298132439.2288","14704229114.2777","14996466362.4228","15621424699.6368","16719529539.5983","17173028127.0373","17990151935.6741","17679211387.4142","17863088851.6345","19088258886.7157","18489103939.6479","18138906677.843","17679211387.4142","18480840271.9568","18604801806.8362","18090354878.7681","18177129893.5146","19278335599.6399","19244996212.474","19796668529.3844","20990595510.8503","21971905342.8953","22541819937.2885","23857328272.9502","25963163484.5239","25068894042.4079","22492859364.8133","25730961472.7888","27492161062.9909","27756356524.1688","28307410511.9369","28887026171.1838","29259880165.161","27774673248.2692","",
"North America","NAC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126563437606.678","124605893947.874","136508585537.542","156978056438.984","148882137019.327","148739358231.213","163798778595.539","170592340547.668","185726217965.908","188454231276.718","160383777953.452","170969123223.459","189316021675.846","191884895716.224","183547495598.301","170692317708.126","203426879516.152","201351532573.359","206886233488.389","","",
"Namibia","NAM","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","422130552.368464","422866674.862045","440125976.615855","432886466.699448","418211877.834235","459229074.468666","449333620.171557","489910670.381905","497845694.694859","495463189.094684","587720428.34508","670017483.472655","640541277.386221","700377369.830083","788930530.514123","777182155.930722","832678891.438562","782848440.146424","851556739.33235","892300784.024477","975646260.175927","911230727.203191","996503510.353494","1041122589.19303","1047694954.37906","1096181636.89013","1083739837.73152","932219909.304486","784073990.602633","922960498.278971","967762962.355898","954888993.607605","973692413.811944","862517315.970284","910108197.694762","859406354.589775","890579432.052047","",
"New Caledonia","NCL","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","15868144393.8043","16267972464.7035","16147224474.7102","15301304453.1531","17991234293.8695","19738899109.7686","19047370800.0106","21002690854.1697","22131259188.4124","23079842502.2289","23944241259.3647","24448254045.962","24790596364.5558","25402570063.4739","26329577065.5631","27422898162.3175","28598942590.7198","29775602703.9615","31350834892.0145","32274186097.6194","33526698506.9662","52027615355.4938","55660554515.0302","59162730555.2968","63337107892.9859","68025981066.947","72918131280.5227","77487397532.9013","82043033905.3081","86820135996.487","89351679995.7418","95341957976.8194","98141846198.8849","102332628081.678","106137274886.516","110496063442.358","",
"Nicaragua","NIC","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760888205.690749","826916916.632415","904900332.977482","897928602.363378","895540618.232882","949885386.201873","1064481676.98874","1093048664.62827","1090243224.78256","1111458221.48373","1174911403.46264","1229214759.45106","1260626517.30934","1409078366.5228","1437924796.62958","1449956748.35344","1487445018.8234","1563821547.57629","1548975155.72289","1521335524.23794","1558612925.19639","1573496532.45621","1630647894.4956","",
"Netherlands","NLD","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","2353903824.29036","2672059451.14002","3000031314.73223","3119334145.32875","3309737510.87822","3746403167.84488","4272805071.40379","4770635166.16756","4860963430.49177","5253077038.05879","5873612144.96234","6153740102.16885","6708484424.2071","6992043170.52513","6787615209.52331","7549733409.88146","7858380198.90488","8676149258.04867","8574411474.36102","9246914348.07977","9780564826.68786","10653024404.4441","10919517279.4308","11314627662.215","11634852967.1625","11932696558.3386","12164615730.2217","11585580404.1158","12428299103.6093","11823886877.8242","12617144151.3435","12748085626.7344","12050795619.5468","12134692081.384","12453834536.896","13125653875.1529","13142365595.3846","13155822807.3999","13500949013.877","13872350477.1422","14328397629.1595","14340868012.5124","14136906646.2465","13960505096.0488","14032867675.0661","14636889990.2913","14863178768.9259","15145662082.5855","",
"Norway","NOR","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","2808230850.68248","2955583322.763","2953307607.88639","2841228699.84834","3125503289.67324","3169121130.56666","3217480055.14959","3144088283.46891","3116400430.16683","2909879404.38439","3148450059.28581","3393847875.36192","3357246799.94485","3250857179.0983","3592783190.40397","3257684323.72811","3030681880.60113","3173482922.92844","3202687908.45167","3322352527.23011","3481083573.69364","3838180989.9352","3638676746.174","4180865567.35144","4298633762.581","4587649419.55053","4569633337.92913","4506482283.19316","4588407985.66111","4588597623.05253","4470260499.10382","4361784817.31697","4739363667.44795","4652317606.50765","5179714297.53205","5296344618.77843","5497366011.30566","5889357716.80684","6141203369.64015","6229007996.69102","6725492899.48986","6980372849.85523","7330074209.2927","7032145330.20819","7515924163.79429","7101744254.79112","7009008906.65931","",
